"covar","value","std_error","t_value","p_value","id_covar","aic","r2","iter_start","iter_end","start_date","end_date","n","pe"
"tli_lag_9",0.0676114593404782,0.143375655544727,0.471568615212967,0.638551160777257,"schmidt_stability",80.2246692677277,0.658160718356676,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"tli_lag_10",0.2753326103105,0.125993347769147,2.1852948206042,0.0318684234475745,"schmidt_stability",80.2246692677277,0.658160718356676,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"Intercept",0.116811751723577,0.402653615009906,0.29010481309277,0.772505902745509,"schmidt_stability",81.0636983135745,0.65494858869091,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"schmidt_stability",0.000354005400249173,0.000607476605454549,0.582747380015211,0.56174432266364,"schmidt_stability",81.0636983135745,0.65494858869091,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_1",0.695906934220711,0.0741529115873858,9.38475535651242,1.93867991569436e-14,"schmidt_stability",81.0636983135745,0.65494858869091,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_8",-0.0443484908493561,0.112105528420006,-0.395595930677061,0.693483074008406,"schmidt_stability",81.0636983135745,0.65494858869091,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_9",0.0312611479606298,0.140641152927267,0.222275964822307,0.824680040404453,"schmidt_stability",81.0636983135745,0.65494858869091,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_10",0.293551035000021,0.1250590349664,2.34729969792978,0.0214470615181202,"schmidt_stability",81.0636983135745,0.65494858869091,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"Intercept",0.301360245295071,0.398006606960726,0.757173976573733,0.451198093909965,"schmidt_stability",82.5869464350105,0.644216748344639,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"schmidt_stability",0.000574151865648911,0.000577183102499021,0.994748223160059,0.32289589857594,"schmidt_stability",82.5869464350105,0.644216748344639,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"tli_lag_1",0.728610743678112,0.0734012370381024,9.92640959579321,1.53139644616269e-15,"schmidt_stability",82.5869464350105,0.644216748344639,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"tli_lag_8",-0.0221595682901902,0.0870288727832172,-0.254623179429062,0.799675794883078,"schmidt_stability",82.5869464350105,0.644216748344639,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"tli_lag_10",0.221110914630772,0.106514968721137,2.07586705686084,0.0411591874908354,"schmidt_stability",82.5869464350105,0.644216748344639,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"Intercept",0.290786993741313,0.392818547440223,0.740257800035684,0.461337973026327,"schmidt_stability",82.2459467779911,0.64542621942802,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"schmidt_stability",0.000591866640147764,0.000571377450800872,1.03585928936848,0.303428206230064,"schmidt_stability",82.2459467779911,0.64542621942802,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"tli_lag_1",0.731016332232665,0.0715234439295915,10.2206534259212,4.13333530961339e-16,"schmidt_stability",82.2459467779911,0.64542621942802,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"tli_lag_8",-0.0244566716697294,0.0869365023230803,-0.281316489808177,0.779203193401606,"schmidt_stability",82.2459467779911,0.64542621942802,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"tli_lag_10",0.222538091886486,0.101374081828842,2.19521684311987,0.0310834158028929,"schmidt_stability",82.2459467779911,0.64542621942802,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"Intercept",0.268760117301596,0.392849235844992,0.684130431674409,0.495920406624659,"schmidt_stability",81.1681928358063,0.64981939981537,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"schmidt_stability",0.000639258190016616,0.000572313657615578,1.11697175405519,0.267435279183233,"schmidt_stability",81.1681928358063,0.64981939981537,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"tli_lag_1",0.733753774998329,0.0714787949062778,10.2653349984484,3.90929864610055e-16,"schmidt_stability",81.1681928358063,0.64981939981537,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"tli_lag_8",-0.016744751952936,0.0871148511337665,-0.192214665295406,0.8480736094485,"schmidt_stability",81.1681928358063,0.64981939981537,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"tli_lag_10",0.215474507338112,0.101454482999634,2.12385397832928,0.0368515495441392,"schmidt_stability",81.1681928358063,0.64981939981537,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"Intercept",0.284244416705916,0.390715030074713,0.727498035208837,0.469127225045246,"schmidt_stability",79.3382475696488,0.65678201595734,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"schmidt_stability",0.000584156421526851,0.000570360179228948,1.02418864920856,0.308953090300708,"schmidt_stability",79.3382475696488,0.65678201595734,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"tli_lag_1",0.737885313196425,0.0711239381054594,10.3746408431761,2.80275318449216e-16,"schmidt_stability",79.3382475696488,0.65678201595734,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"tli_lag_8",-0.0303796562821029,0.087163628344125,-0.348535930172193,0.728388912137963,"schmidt_stability",79.3382475696488,0.65678201595734,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"tli_lag_10",0.223482817708136,0.101027551611483,2.21209773119686,0.0299244063974262,"schmidt_stability",79.3382475696488,0.65678201595734,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"Intercept",0.273509267621667,0.394564110570914,0.693193476786099,0.4903011797999,"schmidt_stability",79.4380967090839,0.656390441859109,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"schmidt_stability",0.000591810186187954,0.000574275078863726,1.03053433444983,0.306027722636856,"schmidt_stability",79.4380967090839,0.656390441859109,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"tli_lag_1",0.738972807585927,0.0716320075058604,10.3162375775308,4.19726878072724e-16,"schmidt_stability",79.4380967090839,0.656390441859109,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"tli_lag_8",-0.0295792688969608,0.0877184599951398,-0.337206887793056,0.736890447151675,"schmidt_stability",79.4380967090839,0.656390441859109,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"tli_lag_10",0.223668546814213,0.101628042277596,2.20085462438866,0.0307828038324238,"schmidt_stability",79.4380967090839,0.656390441859109,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"Intercept",0.273570983137061,0.397631467620738,0.688001341478321,0.493546514810757,"schmidt_stability",79.9429137608578,0.654698847940753,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"schmidt_stability",0.000681379724503149,0.000569629178269769,1.19618121840742,0.235344404041238,"schmidt_stability",79.9429137608578,0.654698847940753,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"tli_lag_1",0.746801362965423,0.0714400567214566,10.4535382142428,2.31583015889518e-16,"schmidt_stability",79.9429137608578,0.654698847940753,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"tli_lag_8",-0.0166830169127143,0.0879099109330047,-0.189774016782115,0.849992162851506,"schmidt_stability",79.9429137608578,0.654698847940753,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"tli_lag_10",0.200090793946878,0.0983804057545739,2.03384802504309,0.0454571956330157,"schmidt_stability",79.9429137608578,0.654698847940753,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"Intercept",0.296359578999849,0.397759120991604,0.745072993577197,0.458525557448217,"schmidt_stability",79.5564489073938,0.654676148250892,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"schmidt_stability",0.000687178422207844,0.000564121927493305,1.21813811645533,0.226939678933652,"schmidt_stability",79.5564489073938,0.654676148250892,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"tli_lag_1",0.750161949306727,0.070708021675423,10.609290594358,1.18180948126878e-16,"schmidt_stability",79.5564489073938,0.654676148250892,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"tli_lag_8",-0.013889084172085,0.085988279043124,-0.161522992745551,0.872110132233763,"schmidt_stability",79.5564489073938,0.654676148250892,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"tli_lag_10",0.188879690606655,0.0933693570375524,2.02293018394343,0.0465977822345366,"schmidt_stability",79.5564489073938,0.654676148250892,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"Intercept",0.45726513228854,0.391903695089311,1.16677933384714,0.246809502851629,"schmidt_stability",82.0702621918346,0.639215044440705,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"schmidt_stability",0.000992913996363039,0.00054797061499402,1.81198401737997,0.0737885678292201,"schmidt_stability",82.0702621918346,0.639215044440705,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"tli_lag_1",0.790401438082602,0.0685903086037356,11.5235148255268,1.3579336995447e-18,"schmidt_stability",82.0702621918346,0.639215044440705,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"tli_lag_8",0.0932973739852368,0.0693416882259621,1.34547306782048,0.182321720276151,"schmidt_stability",82.0702621918346,0.639215044440705,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"Intercept",0.377456478504862,0.399000944522915,0.946003972387048,0.347144628078955,"schmidt_stability",76.6806404170458,0.645674479607191,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"schmidt_stability",0.000712024215790703,0.000550846826017628,1.29259928924038,0.200065741400829,"schmidt_stability",76.6806404170458,0.645674479607191,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"tli_lag_1",0.745606874814,0.0704178023300469,10.5883292312838,1.29364496411691e-16,"schmidt_stability",76.6806404170458,0.645674479607191,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"tli_lag_8",-0.00783926348447789,0.0839025969343751,-0.0934329063808288,0.925805524540017,"schmidt_stability",76.6806404170458,0.645674479607191,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"tli_lag_10",0.170582179402775,0.0916870724337706,1.86048234363676,0.0666857148599399,"schmidt_stability",76.6806404170458,0.645674479607191,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"Intercept",0.407525856062698,0.403049767914305,1.01110554701856,0.315174212001188,"schmidt_stability",76.4383770879518,0.639659227156169,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"schmidt_stability",0.000773437469262941,0.000560140626362057,1.38079159565015,0.171390222567835,"schmidt_stability",76.4383770879518,0.639659227156169,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"tli_lag_1",0.739664023234836,0.0711949264114695,10.3892799742493,3.05840002840461e-16,"schmidt_stability",76.4383770879518,0.639659227156169,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"tli_lag_8",-0.008166989407519,0.0837378642676674,-0.0975304240076304,0.922561931026706,"schmidt_stability",76.4383770879518,0.639659227156169,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"tli_lag_10",0.169563146472545,0.0915284912876457,1.85257228746032,0.0678262210893245,"schmidt_stability",76.4383770879518,0.639659227156169,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"Intercept",0.404588432569936,0.404794661349296,0.999490534833952,0.320728837705179,"schmidt_stability",76.4487041040998,0.636095875773697,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"schmidt_stability",0.000768304676224443,0.000565748374734782,1.35803249383547,0.178471487846164,"schmidt_stability",76.4487041040998,0.636095875773697,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"tli_lag_1",0.739713066252799,0.0718148678100775,10.3002774886261,4.49810100748844e-16,"schmidt_stability",76.4487041040998,0.636095875773697,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"tli_lag_8",-0.00865825798511347,0.0841875624094437,-0.10284485899478,0.918356989838851,"schmidt_stability",76.4487041040998,0.636095875773697,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"tli_lag_10",0.170628162711954,0.0916102945400222,1.86254354457305,0.0663911810511311,"schmidt_stability",76.4487041040998,0.636095875773697,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"Intercept",0.401815391038325,0.405893253844964,0.989953361461394,0.325338275141877,"schmidt_stability",76.5819633649456,0.631504623110941,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"schmidt_stability",0.00066298343426179,0.000529188617647373,1.25283011038528,0.214108656232613,"schmidt_stability",76.5819633649456,0.631504623110941,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"tli_lag_1",0.738666102192257,0.0722076959257255,10.2297420340356,6.10929493992421e-16,"schmidt_stability",76.5819633649456,0.631504623110941,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"tli_lag_8",-0.0110240001140032,0.0844299590496359,-0.130569767391718,0.896460655861496,"schmidt_stability",76.5819633649456,0.631504623110941,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"tli_lag_10",0.17574555088967,0.0914852556351593,1.92102595844011,0.0584788734961409,"schmidt_stability",76.5819633649456,0.631504623110941,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"Intercept",0.407369336856715,0.405487315633005,1.00464138124955,0.318257555373136,"schmidt_stability",76.3885749523478,0.627496188715767,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"schmidt_stability",0.000551347551286142,0.000499360689431693,1.10410683691104,0.273030310206623,"schmidt_stability",76.3885749523478,0.627496188715767,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"tli_lag_1",0.733190488701726,0.0727572095242919,10.0772211234535,1.18589317285715e-15,"schmidt_stability",76.3885749523478,0.627496188715767,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"tli_lag_8",-0.0175846382719314,0.0847512512365443,-0.207485293908546,0.836185836891262,"schmidt_stability",76.3885749523478,0.627496188715767,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"tli_lag_10",0.188101855154817,0.0918780555962338,2.04729904147567,0.0440850316822464,"schmidt_stability",76.3885749523478,0.627496188715767,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"Intercept",0.428518531545196,0.406241448577113,1.05483705083789,0.294841722568735,"schmidt_stability",76.0585548460639,0.620677348084613,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"schmidt_stability",0.000507198705092506,0.000496123298780726,1.02232389879491,0.309870830128431,"schmidt_stability",76.0585548460639,0.620677348084613,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"tli_lag_1",0.727834216427584,0.0729867683739183,9.97213923349529,1.87465183255587e-15,"schmidt_stability",76.0585548460639,0.620677348084613,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"tli_lag_8",-0.0146336603015357,0.0845874416183515,-0.173000388965078,0.863111039708342,"schmidt_stability",76.0585548460639,0.620677348084613,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"tli_lag_10",0.186489567768511,0.0917303932949066,2.03301829491738,0.045543027117349,"schmidt_stability",76.0585548460639,0.620677348084613,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"Intercept",0.482720162426737,0.410388146533173,1.17625269273638,0.24316518451069,"schmidt_stability",76.0613766612239,0.609264607918631,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"schmidt_stability",0.000461981663115281,0.000496024449839092,0.931368732458944,0.354612092341246,"schmidt_stability",76.0613766612239,0.609264607918631,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"tli_lag_1",0.717698403661139,0.0738468544974426,9.71874033830369,5.67252657389332e-15,"schmidt_stability",76.0613766612239,0.609264607918631,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"tli_lag_8",-0.0198423820488188,0.084810555039784,-0.233961233239316,0.815644165515202,"schmidt_stability",76.0613766612239,0.609264607918631,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"tli_lag_10",0.191338252339868,0.0918721571258944,2.08265766610522,0.0406469156511476,"schmidt_stability",76.0613766612239,0.609264607918631,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"Intercept",0.405442708876148,0.420141964349466,0.965013598448615,0.337598699363095,"schmidt_stability",76.0584799160882,0.608702397931061,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"schmidt_stability",0.000521857487491869,0.000498673309656127,1.04649171589257,0.298650980468657,"schmidt_stability",76.0584799160882,0.608702397931061,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"tli_lag_1",0.732892997975932,0.075425818916321,9.71673902260204,5.72243698222379e-15,"schmidt_stability",76.0584799160882,0.608702397931061,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"tli_lag_8",0.00509845755811923,0.0876245761223888,0.058185246465535,0.953753788173409,"schmidt_stability",76.0584799160882,0.608702397931061,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"tli_lag_10",0.168115987839077,0.0935918484349716,1.79626741698435,0.076425898358401,"schmidt_stability",76.0584799160882,0.608702397931061,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"Intercept",0.677373775992286,0.411737916784674,1.64515763153902,0.103910759423201,"schmidt_stability",80.5032677424912,0.582234691904236,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"schmidt_stability",0.000771020437917134,0.000490475876729309,1.57198442267662,0.119950905249355,"schmidt_stability",80.5032677424912,0.582234691904236,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"tli_lag_1",0.75177916897845,0.07287999009089,10.3153028429462,2.71559606635047e-16,"schmidt_stability",80.5032677424912,0.582234691904236,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"tli_lag_8",0.0875063948624562,0.0688647749659893,1.27069891545676,0.207565049800789,"schmidt_stability",80.5032677424912,0.582234691904236,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"Intercept",0.551053538371884,0.420877413186021,1.30929700931308,0.194229123793179,"schmidt_stability",78.9817035197251,0.58818699844612,150,250,"2012-12-06","2021-05-18",101,0.834414047380316
"schmidt_stability",0.000788316962174375,0.00048544539136158,1.62390451367413,0.108379894049261,"schmidt_stability",78.9817035197251,0.58818699844612,150,250,"2012-12-06","2021-05-18",101,0.834414047380316
"tli_lag_1",0.764535481578047,0.0729817453237804,10.475708386888,1.33451434470334e-16,"schmidt_stability",78.9817035197251,0.58818699844612,150,250,"2012-12-06","2021-05-18",101,0.834414047380316
"tli_lag_8",0.102751660420634,0.0692461234373154,1.48386155527752,0.141824620939171,"schmidt_stability",78.9817035197251,0.58818699844612,150,250,"2012-12-06","2021-05-18",101,0.834414047380316
"Intercept",0.513524184445849,0.448003664556147,1.14624996417075,0.255335754996775,"schmidt_stability",74.2466276687467,0.581104509338405,151,251,"2013-01-15","2021-06-15",101,0.839765642279726
"schmidt_stability",0.00049505743279909,0.000495181842799941,0.999748758960652,0.320646801161153,"schmidt_stability",74.2466276687467,0.581104509338405,151,251,"2013-01-15","2021-06-15",101,0.839765642279726
"tli_lag_1",0.721423263584871,0.0769850234554267,9.37095594966682,2.94175414069999e-14,"schmidt_stability",74.2466276687467,0.581104509338405,151,251,"2013-01-15","2021-06-15",101,0.839765642279726
"tli_lag_8",-0.0225752471172844,0.088213062797376,-0.255917280291462,0.798715319499824,"schmidt_stability",74.2466276687467,0.581104509338405,151,251,"2013-01-15","2021-06-15",101,0.839765642279726
"tli_lag_10",0.183194932090539,0.0934216150773917,1.96094803048286,0.0535980491469113,"schmidt_stability",74.2466276687467,0.581104509338405,151,251,"2013-01-15","2021-06-15",101,0.839765642279726
"Intercept",0.71474084345054,0.536091173813626,1.33324493736027,0.185892594371453,"sum_alum",35.7611114370315,0.401158575184283,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"tli_lag_1",0.611251948885785,0.0816677517219646,7.48461829789038,5.16324875582237e-11,"sum_alum",35.7611114370315,0.401158575184283,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"tli_lag_10",0.225856874096573,0.0837315440291452,2.69739292061732,0.00837532196104375,"sum_alum",35.7611114370315,0.401158575184283,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"Intercept",0.744194079321009,0.537386063723484,1.38484067518346,0.169602192079266,"sum_alum",36.4164331614395,0.392662854124747,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"tli_lag_1",0.599044817697829,0.0818871603732133,7.31549140265202,1.13175796841075e-10,"sum_alum",36.4164331614395,0.392662854124747,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"tli_lag_10",0.231659394385295,0.0841696125413031,2.75229251259315,0.00718642544582314,"sum_alum",36.4164331614395,0.392662854124747,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"Intercept",0.697225117924534,0.543936477176111,1.28181349694404,0.203274995521509,"sum_alum",38.8283466615337,0.388153997312502,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"tli_lag_1",0.599846839655415,0.0832602362510071,7.20448159487609,1.89050798508935e-10,"sum_alum",38.8283466615337,0.388153997312502,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"tli_lag_10",0.240626889665093,0.0851292218989702,2.82660741279492,0.00582210520357503,"sum_alum",38.8283466615337,0.388153997312502,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"Intercept",0.91497366132034,0.574412991652714,1.59288469205363,0.114771868745984,"sum_alum",49.4218919546319,0.332877146908954,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"tli_lag_1",0.557862542983999,0.0874134309004556,6.38188590972113,7.94386876649162e-09,"sum_alum",49.4218919546319,0.332877146908954,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"tli_lag_10",0.236815445867651,0.0903201896464795,2.62195470131945,0.0103011235993983,"sum_alum",49.4218919546319,0.332877146908954,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"Intercept",0.90945147909379,0.573040442043552,1.58706334207503,0.116085174781668,"sum_alum",49.4043089316863,0.338387891888803,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"tli_lag_1",0.558524884385781,0.0861217611708423,6.48529334273388,5.00128422245375e-09,"sum_alum",49.4043089316863,0.338387891888803,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"tli_lag_10",0.237269476121659,0.0903544059689004,2.62598678589428,0.0101888236476094,"sum_alum",49.4043089316863,0.338387891888803,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"Intercept",1.48744624635771,0.777818361142092,1.91233110539284,0.059124288320571,"sum_alum",53.3775473701037,0.328341111207702,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"tli_lag_1",0.552398999763159,0.0874852488670536,6.31419590064387,1.11001395621523e-08,"sum_alum",53.3775473701037,0.328341111207702,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"tli_lag_4",-0.111324281452537,0.0942450605828844,-1.18122138989589,0.240733789797604,"sum_alum",53.3775473701037,0.328341111207702,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"tli_lag_10",0.224883607563244,0.0961620227123764,2.3385906537748,0.0216493240019906,"sum_alum",53.3775473701037,0.328341111207702,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"Intercept",0.881857858161324,0.573641143701258,1.53729882844767,0.127808125815503,"sum_alum",52.5852831575826,0.33196248820678,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"tli_lag_1",0.542519774851232,0.0865895417000351,6.26541917418431,1.33382149574085e-08,"sum_alum",52.5852831575826,0.33196248820678,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"tli_lag_10",0.25811651408451,0.0916987204900638,2.81483223217361,0.00602111078866903,"sum_alum",52.5852831575826,0.33196248820678,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"Intercept",1.97479515870779,0.388452600616251,5.08374807009897,1.77594355089977e-06,"sum_alum",60.7520496050138,0.293128552895812,8,108,"2001-02-14","2009-06-22",101,0.886419478102466
"tli_lag_1",0.55835529285417,0.0861010109334338,6.48488660935519,3.61825315022432e-09,"sum_alum",60.7520496050138,0.293128552895812,8,108,"2001-02-14","2009-06-22",101,0.886419478102466
"Intercept",2.03580497764223,0.378203160905515,5.38283438130975,5.01570966246416e-07,"sum_alum",59.6162730552325,0.292637090215044,9,109,"2001-03-21","2009-07-21",101,0.886586832069008
"tli_lag_1",0.544233999706757,0.0840207037764826,6.47737968435213,3.74645292988166e-09,"sum_alum",59.6162730552325,0.292637090215044,9,109,"2001-03-21","2009-07-21",101,0.886586832069008
"Intercept",1.9750609611749,0.384862976075978,5.13185493006475,1.45272374885201e-06,"sum_alum",62.2838464058142,0.294019492335198,10,110,"2001-04-18","2009-08-17",101,0.890372541193891
"tli_lag_1",0.556684618177474,0.0856635576036005,6.49849987264686,3.39673418707128e-09,"sum_alum",62.2838464058142,0.294019492335198,10,110,"2001-04-18","2009-08-17",101,0.890372541193891
"Intercept",1.96046844968792,0.378112228417942,5.18488507470574,1.16284335280338e-06,"sum_alum",62.0128971844325,0.302649389063046,11,111,"2001-05-22","2009-09-22",101,0.891760089057288
"tli_lag_1",0.559175754825195,0.0843316114365832,6.63067793084555,1.8348998744881e-09,"sum_alum",62.0128971844325,0.302649389063046,11,111,"2001-05-22","2009-09-22",101,0.891760089057288
"Intercept",1.90133099136767,0.373975245260535,5.08410921702339,1.77327367354545e-06,"sum_alum",61.1560567907106,0.317166300613057,12,112,"2001-06-21","2009-10-28",101,0.890784502288981
"tli_lag_1",0.572825902059888,0.0835694204345175,6.85449173969965,6.40696311107052e-10,"sum_alum",61.1560567907106,0.317166300613057,12,112,"2001-06-21","2009-10-28",101,0.890784502288981
"Intercept",1.94155835524992,0.371810802562583,5.22189872340549,9.94845221993364e-07,"sum_alum",61.3752759127742,0.313105810011305,13,113,"2001-07-19","2009-11-17",101,0.887697300821638
"tli_lag_1",0.564668441785011,0.0831411264223689,6.7916862097395,8.61745769126513e-10,"sum_alum",61.3752759127742,0.313105810011305,13,113,"2001-07-19","2009-11-17",101,0.887697300821638
"Intercept",1.93997075224035,0.372707365940032,5.2050775743254,1.06802729120626e-06,"sum_alum",61.3947411767736,0.312557955964816,14,114,"2001-08-22","2009-12-16",101,0.885243688065727
"tli_lag_1",0.565074630225182,0.0833047168302174,6.78322490882306,8.9679379892749e-10,"sum_alum",61.3947411767736,0.312557955964816,14,114,"2001-08-22","2009-12-16",101,0.885243688065727
"Intercept",1.0851811360221,0.543067586945045,1.99824324284688,0.0487774993562675,"sum_alum",54.3296161097224,0.316756055458435,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"tli_lag_1",0.51882168113796,0.087081306614323,5.95789959188124,5.15671175732322e-08,"sum_alum",54.3296161097224,0.316756055458435,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"tli_lag_10",0.232206827453394,0.0881584092007844,2.63397252240037,0.00996967424766383,"sum_alum",54.3296161097224,0.316756055458435,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"Intercept",1.07975526072368,0.543192236082972,1.98779582806619,0.049942959490057,"sum_alum",54.3965131871681,0.315015505747013,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"tli_lag_1",0.516821954567644,0.0872046630949978,5.92654035030943,5.91085130396589e-08,"sum_alum",54.3965131871681,0.315015505747013,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"tli_lag_10",0.235165754275637,0.0874909909665302,2.68788536599843,0.00859852972387642,"sum_alum",54.3965131871681,0.315015505747013,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"Intercept",1.13688749426468,0.547165470517604,2.07777638671025,0.0406435255367222,"sum_alum",56.2727984450296,0.307319015254589,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
"tli_lag_1",0.518216770982519,0.0881891428730972,5.87619693422153,7.35465828900979e-08,"sum_alum",56.2727984450296,0.307319015254589,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
"tli_lag_10",0.222765773059649,0.0879624250160084,2.53251059209779,0.0130982340485969,"sum_alum",56.2727984450296,0.307319015254589,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
