"month","year","air_temp_min","rain_min","air_pressure_min","shortwave_min","longwave_min","windspeed_min","air_temp_mean","rain_mean","air_pressure_mean","shortwave_mean","longwave_mean","windspeed_mean","air_temp_max","rain_max","air_pressure_max","shortwave_max","longwave_max","windspeed_max"
11,2015,8.91242,0.00156098,96521.2,151.488,275.795,0.485751468005852,13.6435666666667,5.27579897,97779.0733333333,277.247,330.703333333333,2.71570496527288,17.5166,19.1267,99139.4,372.617,384.867,4.90980608440904
11,2016,10.7937,0.00197159,95811.1,121.744,289.867,1.27797516789686,13.8759066666667,7.911114474,97093.9366666667,269.7266,329.7601,3.63753649568519,16.8107,39.3746,98359.4,368.013,380.125,5.58110971361431
11,2017,10.6927,0.00148073,96937.6,121.374,282.156,0.727629389841621,13.8031333333333,4.29733426766667,98203.79,248.020366666667,340.9779,2.34615058787531,16.7934,16.2688,99003.3,329.057,384.191,5.6083856730792
11,2018,10.0527,0.00565881,96082.3,154.663,289.142,0.80593248209636,14.0116866666667,5.525069097,97477.52,249.4152,339.405466666667,2.3370646818976,16.3901,34.8243,98957.8,325.004,381.651,5.46496228166307
11,2019,10.9956,0,96069.1,169.54,297.914,0.493563018428245,15.7607833333333,4.21139582666667,97652.4833333333,286.9078,332.8482,2.41515916866007,19.2583,26.9591,98316.5,361.467,368.437,4.86276870537763
11,2020,12.357,0.0145904,96383.9,130.725,302.622,0.189073858238652,14.7043433333333,11.2382356133333,97649.0033333333,266.932133333333,338.907233333333,2.4144463336052,16.6857,43.9399,99041,370.442,379.89,4.32649423797941
11,2021,11.5154,0,96644.2,124.618,315.677,0.551808529510047,15.6817333333333,3.14411483333333,98031.35,256.811466666667,346.078266666667,2.19320951277242,18.1913,12.3615,98631,354.738,405.328,7.11386287402983
12,1999,11.1934,0.0202473,96047.4,164.595,293.454,0.177258655996372,14.6900741935484,5.4894869,97578.1709677419,266.505838709677,337.222741935484,2.45672967809749,17.7098,19.1326,98315.6,343.877,372.818,5.67518750348392
12,2000,12.5088,0.0445096,96608,138.073,305.522,0.17300644634432,15.8622870967742,5.71670692258065,97586.6935483871,250.279258064516,355.936129032258,2.51295234103449,19.7954,23.3442,98458.6,372.562,402.558,5.5676301227093
12,2001,14.1266,0,96044.7,116.009,304.475,0.406895831948424,16.191764516129,12.2905466967742,97157.764516129,240.960677419355,359.273258064516,3.03884775156662,17.808,54.046,98624.8,381.485,400.484,5.63289637913747
12,2002,13.7547,0.0025515,96528.6,138.082,297.602,0.122646226552471,15.5917032258065,6.67445874935484,97686.2193548387,293.582290322581,338.966258064516,2.71283614829992,17.5561,28.3829,98625.4,368.041,381.628,5.46399594701533
12,2003,13.2997,0.00172594,96541.3,125.05,293.444,0.408992776413741,16.2851677419355,6.98227089483871,97779.0451612903,280.549064516129,352.802322580645,2.41418940026518,19.0306,35.7338,98666.1,381.218,390.814,4.84666285941461
12,2004,9.57256,0.0606712,95694.9,145.676,279.662,1.15651584895712,13.3048922580645,10.8835996516129,96879.564516129,267.353225806452,330.456903225806,3.67329813854667,16.1356,66.1993,98150.7,356.567,383.158,6.60446881806554
12,2005,14.5065,0.0198931,95969.1,173.756,308.398,0.927811332485759,16.5366387096774,8.2572596,97371.1129032258,268.362193548387,353.258161290323,2.88373239079463,19.6511,32.9573,98361,345.797,381.063,4.98385967484037
12,2006,10.1592,0.00435139,96734.7,126.425,284.653,0.143673613995194,14.1054935483871,4.63856143774194,97591.5580645161,303.943967741935,322.417709677419,2.75020427971513,17.2735,36.3863,98264.2,375.169,382.029,4.674770927714
12,2007,12.6858,0.0122177,96978.7,109.777,298.805,0.583796863565573,15.8325935483871,6.08007292903226,98128.2677419355,251.88,352.920967741935,2.59887416119669,17.7142,27.2577,98928.6,383.546,391.907,4.94839625374727
12,2008,14.5236,0.00470053,96099.9,196.783,308.295,0.223176491063105,16.2524258064516,4.93762298064516,97391.0451612903,288.836290322581,348.011290322581,2.53710170970791,19.3046,21.2347,98638.6,353.345,397.161,4.71502221680874
12,2009,12.0612,0,97093.6,127.185,296.931,0.490238418533024,15.9034806451613,5.77148803032258,97850.8322580645,296.254419354839,338.713258064516,2.59003697531728,19.0726,55.7644,98765.6,384.234,393.469,4.60443658600051
12,2010,12.6502,0.00292072,97227.1,87.0084,310.082,0.514650458159711,17.1001193548387,7.65522805032258,97901.7290322581,262.53675483871,359.563290322581,2.59954067670825,19.9009,58.4524,98435.7,376.88,406.264,5.11558712863196
12,2011,11.9232,0.418981,96618.7,84.5656,318.391,1.07569094812404,14.8450806451613,14.3777645483871,97924.2709677419,210.655567741935,359.820709677419,2.82615393374955,17.4593,74.1748,99096.8,319.96,402.507,5.30535088408863
12,2012,12.2065,0.00195443,96716.2,155.4,301.357,0.895799795427527,16.9322161290323,4.88267201354839,97842.4774193548,263.978483870968,360.92935483871,2.44106457475977,19.9958,13.0556,98591.5,378.964,401.658,4.93096225515304
12,2013,13.9797,0.00123965,96797.5,109.953,301.225,0.705694738645266,16.2605677419355,8.2229737516129,97529.8612903226,284.22264516129,343.398935483871,2.41019683907054,18.3392,46.5724,98512.4,390.699,386.029,4.34586412719036
12,2014,10.1689,0.206507,97183.1,129.327,274.747,0.406374707012887,15.558064516129,7.83479067741936,98075.9193548387,261.234032258065,352.621709677419,2.46010542692309,17.8976,40.8632,98867.4,372.427,397.103,4.97039371096496
12,2015,12.796,0,96457.3,152.366,297.094,0.348200490930671,16.0834,1.78014537741935,97687.4483870968,300.834,335.391419354839,2.65890923287477,19.4275,14.1332,99179.1,382.154,369.574,4.69465679053326
12,2016,13.0078,0.00927117,96654.1,136.641,295.529,0.480970249377235,15.5944612903226,3.1263954183871,97620.0774193548,293.845032258065,336.549258064516,2.70589128952246,17.6345,11.4462,98421.6,385.664,381.355,5.1026278424063
12,2017,13.1512,0.0277201,96753.6,167.243,312.937,0.527608058704565,17.3114419354839,2.57592238387097,97720.1451612903,294.191129032258,349.994064516129,2.16652152574194,19.4153,8.07927,99067.7,385.785,383.824,4.31023728786479
12,2018,11.9551,0.00326723,96328.3,118.258,288.19,0.317297962793649,16.7349258064516,10.2269714783871,97569.4290322581,272.906741935484,354.507322580645,2.09378755063163,19.9994,60.7715,98773.2,370.17,385.434,4.3984264951571
12,2019,13.2155,0.0123264,96111.8,181.56,300.458,0.292052083158124,16.5826612903226,7.56539698387097,97477.3709677419,294.600129032258,347.142677419355,2.76359387848751,18.6159,32.5565,98091.5,388.442,383.658,5.15840693370783
12,2020,12.1711,0.00135239,96706.1,194.657,293.238,0.544271572516882,16.3570580645161,2.5245323983871,97860.9774193548,315.609483870968,335.882838709677,2.51892384234172,19.4888,14.5328,98670.6,392.121,391.699,4.45715021363427
12,2021,15.6515,1.38778e-14,95991.2,84.3174,296.752,0.397772833888892,18.2843633333333,7.026071791,97801.83,280.39112,358.522366666667,2.26757808427442,21.4143,49.6178,98767.9,383.485,401.876,4.79699591370474
