"lake","date","depth_m","temp_C","windspeed","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","strat"
"Rotoehu",2022-06-20,1,11.8104,3.19698374252982,0,-1.06574997175875,11.8443878637408,999.543663940193,NA,NA,NA,NA,0.00350291956898165,NA,0
"Rotoehu",2022-07-19,1,11.1373,1.7225567160474,0,2.53756760817991,11.0811916638236,999.625369089982,NA,NA,NA,NA,0.00188731989722414,NA,0
"Rotoehu",2022-08-15,1,11.0505,2.04956748852044,0,15.4349512962847,10.7836319717749,999.65517986982,NA,NA,NA,NA,0.00224557588644934,NA,0
"Rotoehu",2022-09-20,1,13.3059,1.49330775461725,0,16.6570965946211,13.1501215049714,999.386729544959,NA,NA,NA,NA,0.00163633852098929,NA,0
"Rotoehu",2022-10-18,0,15.8705,3.85727725863724,0,27.1057337882787,15.3646987272239,999.072831632197,NA,NA,NA,NA,0.00422739573848421,NA,0
"Rotoehu",2022-11-15,1,18.9253,1.73132067797967,2.76806708139718,88.6180232824966,18.8565520365913,998.462572142462,17.5343603949533,998.709688080965,2.76806708139718,2.76806708139718,0.00189802637974791,0.193097830206879,1
"Rotoehu",2022-12-13,1,20.1095,3.46273527864895,4.49881819057199,92.0497308955456,19.9224238615508,998.249606962771,18.5480187363279,998.521943754886,4.49881819057199,4.49881819057199,0.00379656063752033,0.0814901555409007,1
"Rotoehu",2023-01-17,1,21.743,2.93628883116086,2.5829478460137,114.331204579805,21.7135834329969,997.864890979395,19.8258393138053,998.269402438379,2.03228579699979,3.25152027703531,0.00321998260012688,0.0826512297024275,1
"Rotoehu",2023-03-14,1,20.025,0.0797813261358822,0,11.7204319791401,20.0529821884938,998.222692142866,NA,NA,NA,NA,8.74738325195379e-05,NA,0
"Rotoehu",2023-04-18,1,17.5683,2.35466768143617,0,12.1208344362323,17.4966812312735,998.716448384109,NA,NA,NA,NA,0.00258106620683347,NA,0
"Rotoehu",2023-05-16,1,15.2835,2.00118410197563,0,7.96966745129658,15.281704329004,999.085648211854,NA,NA,NA,NA,0.00219319025176373,NA,0
"Rotoehu",2023-06-20,1,11.6918,3.14008356099006,0,5.89507443493517,11.5752839356691,999.573328741905,NA,NA,NA,NA,0.0034405232621146,NA,0
"Rotoehu",2023-07-20,1,11.242,5.41278902323008,0,13.3169439337244,10.8739750451595,999.64625124473,NA,NA,NA,NA,0.00726330332817471,NA,0
"Rotoehu",2023-08-17,1,10.4287,1.86711038773823,0,1.89940288888969,10.3611008917136,999.695513632886,NA,NA,NA,NA,0.00204562841012481,NA,0
"Rotoehu",2023-09-21,1,14.1273,3.30105285628692,3.28249909660372,23.7424564794994,14.0046991742657,999.272588865545,13.2579526362403,999.372819834073,3.28249909660372,3.28249909660372,0.00361743814755134,0.0168780776216184,1
"Rotoehu",2023-10-19,1,17.569,0.762647526712045,5.74453711939528,143.083209501796,17.0353976021283,998.797927136947,14.5682149237949,999.192487184735,5.6884978436996,5.86475909710452,0.000835941089741467,3.35262577476598,1
"Rotoehu",2023-11-23,1,19.4031,3.19996608263275,2.87091241223096,82.7326955621473,19.3395673712848,998.367565260104,18.0142096445708,998.622219926128,2.87091241223096,2.87091241223096,0.00350825187911314,0.0547314350293222,1
"Rotoehu",2023-12-20,1,21.9508,1.40524733765982,4.29811848469225,170.772322321413,21.8415921817649,997.83613492738,19.0574213070235,998.423366224186,2.36625720265382,4.95853159999736,0.00154103953516423,0.747072541274507,1
NA,2024-01-16,0,23.6332,NA,8.21877365227373,284.519438482379,23.7816566746064,997.380246979421,19.5178813157268,998.33186101004,5.7466317551173,8.65842380549551,NA,NA,1
NA,2024-02-22,1,22.9462,NA,6.65013517596225,141.433278151777,22.8468046836514,997.604589117203,21.5895658798781,997.892591781117,6.65013517596225,6.65013517596225,NA,NA,1
NA,2024-03-19,1,18.8173,NA,0,2.59787629796473,18.835009607597,998.466751014451,NA,NA,NA,NA,NA,NA,0
NA,2024-04-16,1,17.8031,NA,0,19.1364147510988,17.6963950481406,998.68043664576,NA,NA,NA,NA,NA,NA,0
NA,2024-05-22,1,13.4243,NA,0,10.4062264744755,13.2694073022704,999.371333825161,NA,NA,NA,NA,NA,NA,0
NA,2024-06-17,1,12.2754,NA,0,4.98076933282529,12.1271846880757,999.511494611107,NA,NA,NA,NA,NA,NA,0
NA,2024-07-16,1,10.2455,NA,0,6.48749478534332,9.89266028259485,999.737460954641,NA,NA,NA,NA,NA,NA,0
NA,2024-08-20,1,11.0055,NA,0,6.54196720003623,10.8471434588231,999.648914174139,NA,NA,NA,NA,NA,NA,0
