"lake","site","laketype","date","year","month","chla_ugL_INT","NH4_mgL","TN_mgm3","TP_mgm3","pH","secchi_m","PAR_umolm2s_1","turbidity_ntu_1","turbidity_ntu_8","DO_sat_1","DO_sat_8","SpC_uScm_1","SpC_uScm_8","temp_C_1","temp_C_8","chla_ugL_8","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","depth_m","volume_km2","catchment_km2","ratio_km2"
"Rerewhakaaitu","1","Polymictic",2020-08-19,2020,8,1.9,0.004,301,6,7.58,7.05,162.89,1.0725,1.1185,88.927,80.219,62.93435,51.460752,9.7955,9.6773,1.0384,0,7.29675548778692,9.66673300418473,999.756640753061,NA,NA,NA,NA,0.00429823629083656,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2020-08-19,2020,8,2.2,0.009,224,24,7.06,6.2,379.77,1.2209,1.2243,75.036,78.379,1021.3,1025.6,14.099,14.1108,1.6041,0,3.81870184068584,14.0741993171702,999.262915893747,NA,NA,NA,NA,0.00429929801543712,NA,125,0.479,89,185
"Rotoma","1","Stratified",2020-09-14,2020,9,1.6,0.002,89,4,7.53,11.95,129.33,0.8978,0.932,93.61,90.411,115.518563,115.525898,11.6478,11.6436,1.0284,0,13.8105595393943,11.5236528507019,999.578914186021,NA,NA,NA,NA,0.00723879119582022,NA,83,0.429,33.9,79
"Rotoiti","Okawa","Stratified",2020-09-14,2020,9,4.7,0.004,254,35,7.78,3.6,197.07,1.621,NA,92.702,NA,115.732303,NA,12.1347,NA,NA,0,-3.83780586365978,12.1938136977866,999.503767634375,NA,NA,NA,NA,0.00723906331083869,NA,124,1.042,578,555
"Okataina","1","Stratified",2020-09-14,2020,9,3.5,0.002,53,5,7.63,7.4,130.17,1.0406,1.08,93.806,81.729,74.466483,74.47978,11.6928,11.6795,2.0551,0,13.820235358091,11.5449602125774,999.576613310169,NA,NA,NA,NA,0.00723879952712272,NA,78.5,0.466,63.6,136
"Tikitapu","1","Stratified",2020-09-15,2020,9,5.2,0.002,182,5,6.75,3.2,476.3,1.3291,1.3134,90.441,79.883,11.146505,11.074122,11.0268,11.0241,3.9518,0,17.8007128900504,10.9110211284471,999.642559089536,NA,NA,NA,NA,0.0039866481728157,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2020-09-15,2020,9,6,0.003,159,5,7.78,6.1,104.44,1.1565,1.1871,81.326,82.623,54.738086,55.571082,11.0536,11.032,1.6477,0,22.9413254114901,10.9292000234185,999.640740749666,NA,NA,NA,NA,0.00398665179865733,NA,33.5,0.064,17.5,275
"Rotoiti","4","Stratified",2020-09-15,2020,9,6.4,0.003,141,33,7.38,4.8,239.85,1.2664,1.3831,85.045,80.563,111.540011,111.256994,11.8226,11.7684,3.7998,0,6.08519079728724,11.7108840409755,999.55849663424,NA,NA,NA,NA,0.00723886512728087,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2020-09-15,2020,9,6.6,0.003,182,28,7.71,6.4,295.03,1.3105,1.5269,93.232,87.802,115.64519,115.299591,11.8006,11.8649,3.8509,0,12.3331257513036,11.7506922435372,999.554097647603,NA,NA,NA,NA,0.00723888105620157,NA,124,1.042,578,555
"Tarawera","5","Stratified",2020-09-15,2020,9,0.9,0.001,72,9,7.84,9.35,356.77,0.856,0.952,81.756,73.148,372.108183,372.469367,11.6578,11.6289,0.4036,0,6.49328559892304,11.5824373367467,999.572552186686,NA,NA,NA,NA,0.00398678777649139,NA,87.5,2.274,150,66
"Rerewhakaaitu","1","Polymictic",2020-09-16,2020,9,1.4,0,274,6,7.65,8.3,494.3,0.9129,1.0313,81.033,87.883,53.754895,52.435413,10.99,10.9912,0.8347,0,-4.24582118793845,11.0003329901515,999.63358421645,NA,NA,NA,NA,0.00451985605997858,NA,15.8,0.037,40.6,1107
"Rotoehu","3","Polymictic",2020-09-16,2020,9,10.2,0.002,308,24,8.02,2.25,218.09,2.3208,2.7528,99.753,92.904,380.108423,378.636225,12.1414,11.8198,3.525,0,7.76560959633377,12.0309758971801,999.522552767788,NA,NA,NA,NA,0.00398688749138963,NA,13.5,0.061,42.3,693
"Rotomahana","2","Stratified",2020-09-16,2020,9,5.1,-0.002,171,18,7.2,5.65,170.43,1.108,1.3079,86.851,78.132,1011.2,1014.9,13.7892,13.8535,3.0142,0,-2.95994332187272,13.8857544490565,999.289008113898,NA,NA,NA,NA,0.00452063526406099,NA,125,0.479,89,185
"Okaro","1","Stratified",2020-09-17,2020,9,16.1,0.047,737,46,7.68,2.45,292.74,2.7739,1.64525,96.109,81.0325,70.538648,69.679277,11.5282,11.0176,5.60485,0,4.48451930623043,11.3103464475397,999.601625762009,NA,NA,NA,NA,0.00451992831199165,NA,18,0.003,3.6,1084
"Rotoma","1","Stratified",2020-10-12,2020,10,1.4,0.004,135,4,7.71,11.7,96.985,9.8568,9.8336,101.974,107.306,124.356173,122.07019,13.4132,13.3469,3.0691,20.3740786450379,120.428861866556,13.3331786673208,999.363031309276,11.6529417761859,999.564863270692,20.3740786450379,20.3740786450379,0.00197182621334787,1.78806286252478,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2020-10-12,2020,10,9.9,0.005,290,27,8.12,3.55,178.48,11.5363,11.0597,88.563,104.83,408.792636,409.046909,14.3211,14.3263,8.5119,0,0.0785948146042272,14.325455910018,999.227461201929,NA,NA,NA,NA,0.00197195997249443,NA,13.5,0.061,42.3,693
"Rotoiti","4","Stratified",2020-10-12,2020,10,4.5,0.003,147,27,7.63,7.8,122.71,10.063,9.908,95.859,103.19,116.900789,116.773948,13.3869,13.3554,3.9403,19.8737365709043,96.2576194750697,13.3482958380025,999.361055851909,12.0656158206535,999.518584802743,19.8737365709043,19.8737365709043,0.00197182816222144,1.39414555384262,124,1.042,578,555
"Rotoiti","Okawa","Stratified",2020-10-12,2020,10,4.8,0.004,253,30,7.64,3.35,119.51,10.6054,NA,95.932,NA,121.111932,NA,13.9392,NA,NA,0,0.202962112325189,13.9379780650693,999.281820182651,NA,NA,NA,NA,0.00197190633637808,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2020-10-12,2020,10,2.8,0.004,169,26,7.61,6.9,167.33,9.9377,9.9175,89.813,103.142,117.623997,117.509931,13.4003,13.3555,4.0643,22.3413046369752,92.7179940524627,13.3098830184442,999.366070006929,12.0668315907344,999.518445261169,22.3413046369752,22.3413046369752,0.00197182321555336,1.50962218454824,124,1.042,578,555
"Okataina","1","Stratified",2020-10-12,2020,10,1.6,0.004,109,6,7.72,11.05,180.69,9.989,9.7598,86.674,104.534,77.029064,76.787962,12.6706,12.5421,3.0751,14.9305357612304,63.1578792355535,12.5554180908357,999.46085627208,11.5445196065456,999.576660948114,14.9305357612304,14.9305357612304,0.0019717297120467,0.687249665957645,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2020-10-13,2020,10,15.3,0.003,286,16,7.01,2.3,357.96,2.5367,2.5686,94.36,86.887,163.777798,163.299076,13.4941,13.8187,4.5692,0,2.92534559156576,13.7159968999502,999.312144734462,NA,NA,NA,NA,0.00185530257174422,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2020-10-13,2020,10,12.6,0.003,273,17,7.09,2.55,68.669,2.3033,2.5006,90.791,90.973,164.146027,164.293671,13.8642,13.8858,4.2654,0,-2.74795989848328,13.8739965859761,999.290621883889,NA,NA,NA,NA,0.00185532255150994,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2020-10-13,2020,10,2.6,0.001,222,6,6.88,2.5,1097.7,1.303,1.3526,75.846,73.551,11.394973,11.447358,13.327,13.0726,3.5277,15.4610002744663,46.7128352776967,13.1489868981512,999.386875142141,12.2000492370423,999.503041625369,15.4610002744663,15.4610002744663,0.00185523320415846,0.594586650964493,27.5,0.026,6,227
"Okareka","1","Stratified",2020-10-13,2020,10,4.4,0.002,190,7,8,7.65,76.172,0.9969,1.0443,80.844,83.09,58.504692,58.44023,13.6068,13.4385,1.1613,20.6833097584997,111.251013584649,13.2175200123648,999.378052234604,11.473640691152,999.584291809928,20.6833097584997,20.6833097584997,0.00185524139350926,1.89420166758913,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2020-10-13,2020,10,1.2,0.001,66,12,8.02,9.5,763.45,0.9207,0.934,85.248,82.662,386.428587,386.814746,13.1465,13.1104,0.382,26.6998979434921,105.689958197565,13.0770203484321,999.396077706588,11.7011820356687,999.559565677043,26.6998979434921,26.6998979434921,0.00185522466252877,2.32307967825602,87.5,2.274,150,66
"Okaro","1","Stratified",2020-10-14,2020,10,24.1,0.006,634,33,9.72,2.5,58.01,2.3216,1.4767,88.883,89.338,75.67253,71.398424,13.2108,11.9766,8.8797,5.2184742583915,88.165835436959,13.412619751008,999.352618890151,11.8156324041701,999.546877995206,5.2184742583915,5.2184742583915,0.00434399009518137,0.0690852810742107,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2020-10-14,2020,10,1.9,0.007,332,7,7.7,7.2,51.493,1.0832,1.1011,91.702,75.447,53.642128,52.477908,13.3354,13.9318,0.9563,0,21.0324504066105,13.6251266426766,999.324385722056,NA,NA,NA,NA,0.00434405145850747,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2020-10-14,2020,10,1.9,0.001,188,21,7.55,3.65,53.215,1.2299,1.5417,85.876,77.371,1003.8,1036.8,14.377,14.9446,1.0567,6.47304839651349,60.4821971379208,14.8125160953743,999.156582455179,14.2478917017014,999.238487164493,6.47304839651349,6.47304839651349,0.00434441622386852,0.0587931707352092,125,0.479,89,185
"Rotoma","1","Stratified",2020-11-16,2020,11,0.8,0.008,105,4,7.75,12.5,433.01,0.8033,0.8424,70.276,70.663,138.282726,136.192081,18.0104,17.8655,0.5573,16.730256033453,472.395980595879,17.8132779196576,998.659155794877,11.8693260233482,999.540868014058,15.7674965215643,17.9533283005854,0.00245160371121654,3.75487744850919,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2020-11-16,2020,11,7.2,0.005,334,24,8.26,3.075,737.35,2.945,1.8532,51.89,58.77,463.608799,454.188574,20.2295,19.002,1.7953,8.30418779620849,81.4350568145285,19.8353820513694,998.267450990875,18.5554615479978,998.520523661433,8.27896784066079,8.3186063698099,0.00245208464985002,0.318801671644971,13.5,0.061,42.3,693
"Rotoiti","4","Stratified",2020-11-16,2020,11,2.3,0.006,153,22,7.65,8,272.075,5.5594,5.48035,84.871,85.45,128.4968095,127.8368965,17.6058,17.1541,2.90545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,1.042,578,555
"Rotoiti","Okawa","Stratified",2020-11-16,2020,11,3.7,0.008,229,26,7.69,4.7,612.11,1.4018,NA,67.914,NA,129.828484,NA,17.7372,NA,NA,0,2.61833685077219,17.6762360869945,998.684091707944,NA,NA,NA,NA,0.00245157310426128,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2020-11-16,2020,11,4.1,0.007,179,22,7.51,5.2,1243.3,2.4504,1.0804,81.947,69.794,38990,42729,16.7981,17.2107,0.2624,28.4427015978494,201.117389733176,17.3102471420784,998.749665395871,15.6815183955879,999.023167532541,28.200634630644,28.6557056304329,0.000861893315227235,21.8191797970477,124,1.042,578,555
"Okataina","1","Stratified",2020-11-16,2020,11,1.2,0.004,77,6,7.99,12.6,1517.6,0.8135,0.869,67.989,74.409,84.978783,84.444904,17.4142,17.253,0.436,10.8874022728588,403.536605071156,17.2488737753934,998.760515479133,12.0454328558692,999.520898589877,10.8874022728588,10.8874022728588,0.0024514793069779,2.07148283607473,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2020-11-17,2020,11,15.4,0.003,318,18,6.95,2.9,108.96,2.5836,2.4143,48.883,50.447,179.962816,179.79825,17.8475,17.8257,2.7231,0,75.5875830345267,17.6138135959973,998.695381106529,NA,NA,NA,NA,0.00356890174596834,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2020-11-17,2020,11,14.9,0.009,310,18,7.1,3.1,108.96,2.5836,2.4143,48.883,50.447,179.962816,179.79825,17.8475,17.8257,2.7231,0,75.5875830345267,17.6138135959973,998.695381106529,NA,NA,NA,NA,0.00356890174596834,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2020-11-17,2020,11,1.4,0.021,210,4,6.07,3,324.2,1.3637,1.5183,49.213,52.555,12.599255,12.101584,18.6365,16.9106,1.9179,10.4999694519278,436.761176421782,18.6241256317521,998.507394149899,11.2897673637343,999.603785829397,6.37214538326634,12.0705088065732,0.00356923768509461,0.895738206018097,27.5,0.026,6,227
"Okareka","1","Stratified",2020-11-17,2020,11,1.8,0,184,7,8.09,10.2,342.82,0.8738,0.9822,51.828,55.02,65.532718,62.837294,18.7774,17.622,0.7089,9.14656273811045,478.359164998233,18.7407956961782,998.484968065712,11.5205748062706,999.579246086159,7.2917795495076,11.7297485311596,0.00356927776760858,1.01184515839501,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2020-11-17,2020,11,0.7,-0.001,72,16,7.72,13.1,286.85,0.9195,0.9208,50.225,51.793,423.15696,424.495063,17.2589,17.2763,0.3336,14.4633469657785,409.678456686364,17.149039848381,998.77807493326,12.0665084834179,999.518482348055,14.4633469657785,14.4633469657785,0.00356875399930719,1.31828816652464,87.5,2.274,150,66
"Okaro","1","Stratified",2020-11-18,2020,11,6.1,0.007,559,34,9.63,4.7,74.145,1.6208,1.1473,51.357,35.362,85.051795,71.010864,18.7766,11.5342,0.8413,4.29199357904978,285.63577406691,18.7150573983654,998.489928097066,11.4143500884975,999.590625383296,2.59867741706846,5.67339664880089,0.00267650382755655,0.467263202994624,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2020-11-18,2020,11,4.4,0.003,329,8,7.55,5.3,67.946,1.1502,1.2322,52.204,56.93,65.932743,55.24384,18.1662,17.3773,1.5822,7.37003757694225,111.246501794462,18.2697002553417,998.574614386722,16.9735416575303,998.808671812328,7.32236756408289,7.40429289903116,0.00267639033178918,0.324266368833617,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2020-11-18,2020,11,1.5,-0.002,173,22,7.82,5.05,63.984,1.198,1.3528,56.049,59.049,1131.8,1123.5,18.7139,18.4545,0.8845,9.44576080718763,324.589927872203,18.7006466639586,998.492702062096,14.6783490643,999.176388602716,8.883528505134,9.94422111614858,0.00267650010968602,1.20906386058683,125,0.479,89,185
"Rotoma","1","Stratified",2020-12-14,2020,12,1.1,0.003,101,4,7.74,13,98.412,0.8378,0.8818,82.697,88.192,148.523781,139.321307,22.1401,19.6163,0.4462,15.6261855175666,763.462648237895,20.7841248966749,998.068668710374,11.9625152637416,999.530350055349,14.2025484277337,17.8081945725383,0.00261077428219846,5.07973891953571,83,0.429,33.9,79
"Rotoiti","4","Stratified",2020-12-14,2020,12,2.7,0.003,173,18,7.96,7.2,421.44,1.0558,1.0527,73.883,67.71,140.09283,138.899845,21.8247,20.9528,1.8706,18.4995046035602,731.208359652355,20.5083188803095,998.127424859507,12.5748537281972,999.458503356302,17.6738472794529,19.3243434676103,0.00261069743765095,5.62388280708653,124,1.042,578,555
"Rotoiti","Okawa","Stratified",2020-12-14,2020,12,3.7,0.003,245,29,8.64,3.5,295.03,1.4183,NA,90.676,NA,150.253258,NA,22.8859,NA,NA,2.98287552704893,109.408516370776,22.8507641906074,997.603657105138,20.1585,998.200808527519,1.77710567516489,4,0.00261138268960027,0.13149067708106,124,1.042,578,555
"Rotoiti","3","Stratified",2020-12-14,2020,12,4.1,0.002,187,20,7.95,5.45,380.37,1.1433,1.2095,66.333,86.328,142.66019,135.026793,21.5145,19.1958,2.9682,20.2908648256643,651.068123869789,19.999288223808,998.233782963312,12.7555348748068,999.436403797519,18.1901692591539,20.9149060399947,0.00261055835388602,5.2933433409744,124,1.042,578,555
"Okataina","1","Stratified",2020-12-14,2020,12,1.1,0.002,88,6,8.04,12.75,263.85,0.8676,0.9113,74.608,85.189,92.141433,89.001652,20.8143,19.3229,0.528,16.5299896970328,668.696862776271,19.6894735620447,998.297183456948,11.9117553162384,999.536092869153,15.4871097084311,17.585014227881,0.00261047545606813,4.59775836478369,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2020-12-15,2020,12,7.6,0.004,256,17,7.25,3.4,529.62,1.474,1.6493,54.565,55.675,195.070463,189.156492,20.4797,19.6963,3.7539,2.4074711532856,126.092566756332,20.4127332549374,998.147603333025,19.2674971946483,998.381899824597,2.4074711532856,2.4074711532856,0.0022990704022373,0.162919029189665,44.8,0.802,482,601
"Rotorua","2","Polymictic",2020-12-15,2020,12,6.5,0.002,255,18,7.11,3.2,564.29,1.4897,1.598,50.423,52.845,188.184771,187.30617,19.4449,19.263,3.9504,9.35346194664895,92.3206921111303,19.47428765899,998.340621149245,18.7430824305244,998.484527042217,9.35346194664895,9.35346194664895,0.00229884814192348,0.463481074492786,44.8,0.802,482,601
"Okareka","1","Stratified",2020-12-15,2020,12,0.9,0.002,175,8,8.09,10,1273.6,0.8453,0.9447,45.532,51.566,70.386352,65.372057,21.4932,19.0708,0.772,11.0176021545437,628.485082563712,20.6387748723523,998.099731672059,11.3405692486351,999.598443522626,8.03261904017866,12.9641413232164,0.00229912553650679,3.53662330303108,33.5,0.064,17.5,275
"Rotoehu","3","Polymictic",2020-12-15,2020,12,6.8,0.004,315,27,8.76,2.6,254.35,2.7266,2.4112,86.476,50.627,505.113606,463.556887,23.373,19.6673,2.9133,5.34770613867687,300.87241045343,23.3960739607748,997.473818200251,19.3257362448374,998.370320535444,3.87572717338843,6.93543858398018,0.0026115526429512,0.67648495214309,13.5,0.061,42.3,693
"Tarawera","5","Stratified",2020-12-15,2020,12,1,0.001,95,9,8.25,7.2,1822.5,0.9265,0.9275,54.002,49.814,447.986816,444.035313,19.3101,18.8894,0.394,19.8250724367638,575.420903147875,18.6927343938333,998.494224162653,11.8870069802481,999.538880922584,19.0172008888309,20.9606582596918,0.00229867131386849,6.16799770624614,87.5,2.274,150,66
"Tikitapu","1","Stratified",2020-12-16,2020,12,2.3,0.002,203,7,6.84,2.7,1378.3,1.3159,1.38,63.578,70.147,13.382354,12.613177,20.9599,18.4542,1.3181,9.86002437707933,580.06057390628,20.2508120320224,998.181567922577,11.4500122554089,999.586821288774,8.29952228669159,11.9606907993758,0.002299031287286,3.149920203853,27.5,0.026,6,227
"Rerewhakaaitu","1","Polymictic",2020-12-16,2020,12,2.6,0.003,293,8,7.75,6.5,910.63,0.924,1.1116,71.963,66.791,62.066938,57.914332,21.6541,18.9286,2.1674,4.46380744603737,254.190215878342,21.5015398310844,997.912158479372,18.8036559236202,998.472824156886,3.48855876593019,5.36027659205278,0.00143134091622059,1.55709461774679,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2020-12-16,2020,12,1,0.001,157,18,8.01,5.05,216.46,1.524,1.8315,70.59,70.466,1201,1170.6,21.2679,20.0351,0.985,14.4244349944315,517.95129619129,20.4916430661007,998.130952039297,14.8449083404081,999.151768649599,12.8475296427337,15.5273138263314,0.00143118403032418,10.1693326604795,125,0.479,89,185
"Okaro","1","Stratified",2020-12-17,2020,12,3.1,0.004,471,29,8.85,2.5,1096.1,3.3894,2.2375,62.953,7.519,91.741086,71.519275,22.5048,11.8318,5.4222,5.06072869394927,508.926763023682,22.3394599234704,997.722719515203,11.311025403428,999.601554402596,2.50354462120956,7.45599606197984,0.00143147679509027,3.50422136061193,18,0.003,3.6,1084
"Rotoma","1","Stratified",2021-01-18,2021,1,0.8,0.002,107,5,7.88,11.4,188.94,0.8791,0.9353,76.729,80.819,149.858132,147.883774,22.479,22.1046,0.4624,16.4086602599029,889.36157638209,22.0153749448505,997.796830680076,12.0826516329243,999.516627787089,13.7281121569038,18.4345212898219,0.0049230845252936,1.67208301691936,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2021-01-18,2021,1,4.8,0.002,289,32,8.53,3.7,93.073,1.7008,1.6931,61.682,63.364,486.89508,496.406228,22.0304,21.9417,1.3331,8.5,129.287236111863,22.4075990996901,997.707003383125,20.7083,998.084900681076,7.03554802270012,9,0.00492330614217143,0.121353070300396,13.5,0.061,42.3,693
"Rotoiti","4","Stratified",2021-01-18,2021,1,2.4,0.002,182,18,8.32,7.6,286.85,1.0698,1.0751,68.064,77.087,143.616451,143.177378,22.2981,22.1788,0.9194,17.3528344795412,843.517653766473,22.2206951083137,997.750001026566,12.6490741293744,999.449474613413,11.964812005158,18.4266060086767,0.00492320005705865,1.49858647471247,124,1.042,578,555
"Rotoiti","Okawa","Stratified",2021-01-18,2021,1,13.7,0.003,448,68,7.46,3.7,184.59,1.4623,NA,49.894,NA,152.059205,NA,22.5883,NA,NA,0,2.84414758961315,22.6204503141363,997.657610698485,NA,NA,NA,NA,0.00492342801379117,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2021-01-18,2021,1,6.2,0.003,202,23,7.48,6,167.78,1.1406,1.1535,62.499,65.657,139.553147,139.232715,20.4152,20.0729,1.2949,25.4920079186604,597.812220525806,18.9643212234227,998.441591606166,13.3051293342106,999.366689261302,24.7179938579018,26.2535534991441,0.00492149468509632,1.78265038097132,124,1.042,578,555
"Okataina","1","Stratified",2021-01-18,2021,1,1.3,0.002,316,8,8.19,10.95,172.59,0.9084,0.9155,60.063,73.778,94.623831,95.096225,21.7066,21.9293,0.8333,12.1007398006036,852.221580580619,21.8313529177115,997.838441200266,12.2549017825335,999.496633936199,9.88370371661935,14.9064763631919,0.00492298187628989,1.23505665329993,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2021-01-19,2021,1,10.9,0.005,298,32,7.07,2.85,125.13,2.1099,2.3406,61.621,65.651,200.806348,202.602515,22.102,22.3156,4.5637,14.3786672567475,234.068697632608,22.2421015541104,997.745094204965,20.2078815563548,998.190527030862,13.4228718831608,15.0640254299142,0.00421480035677946,0.532492516498472,44.8,0.802,482,601
"Rotorua","2","Polymictic",2021-01-19,2021,1,12.7,0.027,329,38,6.86,2.7,218.57,2.0284,2.0236,55.866,58.142,201.1297,200.865808,21.6734,21.5901,4.9392,20.6701064558531,171.213405215285,21.6144550315149,997.88704503559,20.2164599459721,998.188738360336,20.1885418275309,21.4360844365938,0.0042145005654889,0.569214157817294,44.8,0.802,482,601
"Okareka","1","Stratified",2021-01-19,2021,1,2.2,0.002,181,7,8.43,6.6,269.05,1.1307,1.1763,66.672,74.901,71.391166,70.30545,21.9757,21.7343,1.4447,9.58111398921956,764.971427798726,22.0307886991221,997.793329840043,11.5169102228049,999.579641072886,7.72675862242734,13.9177032247049,0.00421469847895418,1.3204867985639,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2021-01-19,2021,1,0.9,0.001,123,7,8.28,8.5,282.65,0.9515,0.9807,75.461,77.074,468.947298,468.159584,21.2463,21.2183,0.5811,21.4280615652666,812.807321091662,20.4087922411455,998.148433250963,11.9085910137795,999.536449782276,20.4468424848026,22.2800036411643,0.00421394869721187,2.77079119970476,87.5,2.274,150,66
"Okaro","1","Stratified",2021-01-20,2021,1,1.5,0.005,338,14,7.84,7.4,454.69,0.9826,1.5017,60.642,61.031,89.31327,76.798894,21.456,15.2117,3.4231,6.80684284838632,640.041126339162,21.5469526189341,997.902073844204,12.2892459702362,999.492602633485,5.20616032263314,9.83739173972144,0.00364243513767567,1.02822347887763,18,0.003,3.6,1084
"Tikitapu","1","Stratified",2021-01-20,2021,1,2.4,0.001,195,6,6.94,2.55,456.85,1.4777,1.649,73.128,70.471,13.422337,13.177224,21.572,21.2174,1.5429,10.2995267848049,692.574562047761,21.5939451835491,997.891616275468,11.5871280650515,999.572042616339,7.5151918307877,12.9756385639467,0.00421449091237888,1.13191608326544,27.5,0.026,6,227
"Rerewhakaaitu","1","Polymictic",2021-01-20,2021,1,3.7,0.007,346,8,8.47,4.6,653.47,1.3124,1.2268,61.319,66.4435,63.10981,59.805222,20.5341,19.2977,1.69305,0,-2.73722892324417,20.5857213531285,998.111015212221,NA,NA,NA,NA,0.00364205386985958,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2021-01-20,2021,1,3.6,0,191,17,7.6,3.9,86.489,1.7544,1.6402,68.613,72.061,1225.3,1235.5,21.9844,22.0149,1.7431,17.103368392805,636.123058960777,21.5002748894848,997.912439078915,15.2402787513603,999.092015283284,16.1028817328343,17.7085517862338,0.00364241622078894,2.29780183673297,125,0.479,89,185
"Rotoma","1","Stratified",2021-02-15,2021,2,1.2,0.008,112,4,7.84,11.05,79.807,0.8756,0.8914,68.759,74.854,145.624133,145.919928,21.0411,21.098,0.5607,18.1813175418786,810.976110333618,21.062984984633,998.008461508552,12.0256615903823,999.523160168754,15.2783507774022,21.0235306069741,0.00756634680976871,0.728558325839983,83,0.429,33.9,79
"Rotoiti","4","Stratified",2021-02-15,2021,2,5.6,0.008,194,16,7.97,6.1,406.01,1.2247,1.3083,74.577,76.894,139.83167,139.831152,21.0072,21.0223,1.5174,15.5458331141027,743.692655465867,21.0167780855646,998.018493229707,13.0827719686207,999.395344582298,14.0927173321937,17.3603694951528,0.00756630878258154,0.578953658413603,124,1.042,578,555
"Rotoiti","Okawa","Stratified",2021-02-15,2021,2,8,0.009,275,26,7.85,3.1,262.84,1.3959,NA,70.436,NA,144.967079,NA,21.0669,NA,NA,0,7.75166688935305,21.0339074953157,998.014776923424,NA,NA,NA,NA,0.00756632286989534,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2021-02-15,2021,2,7.3,0.013,221,21,7.59,4.9,619.67,1.2953,1.3449,66.817,72.619,146.557979,143.488436,21.2481,21.0425,1.6203,16.718223419904,671.703115915445,21.1143783075313,997.997277985519,13.0090102223223,999.404715535687,14.934953814391,19.2717905457176,0.00756638920376048,0.568673298580097,124,1.042,578,555
"Okataina","1","Stratified",2021-02-15,2021,2,1.9,0.007,98,8,8.07,11,459.22,0.8466,0.9038,67.06,77.001,92.990622,93.112003,20.7865,20.8849,0.6346,16.168274991783,782.512495647872,20.7959220379271,998.066137923571,11.983771992603,999.527935405028,14.7616455626368,20.4003135129946,0.0075661281839447,0.680948863937488,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2021-02-16,2021,2,15.1,0.004,310,35,8.99,2.4,222.19,1.7725,1.7952,73.972,80.025,203.285878,197.98543,21.2564,20.5046,5.5342,4.70598644554585,80.3055168790349,21.2228127745092,997.973592899586,20.3649312906313,998.157658765004,4.70598644554585,4.70598644554585,0.00273607777228575,0.143239405656063,44.8,0.802,482,601
"Rotorua","2","Polymictic",2021-02-16,2021,2,15.2,0.004,330,41,7.91,2.1,74.874,1.7881,1.8845,72.77,83.025,207.501351,199.130311,21.7053,21.0672,7.0786,8.50367165277537,120.70466546584,21.5199197122777,997.90807946524,20.29826259286,998.171643079483,8.50367165277537,8.50367165277537,0.00273616758361873,0.38901146466676,44.8,0.802,482,601
"Tikitapu","1","Stratified",2021-02-16,2021,2,2.4,0.004,203,6,6.99,2.95,731.36,1.526,1.6217,69.087,78.293,13.59998,13.268808,21.6869,20.7194,1.1696,11.9955840312087,656.586986259194,21.2437474061475,997.969006300705,11.915964242626,999.535617931586,10.211496248953,14.7229653460813,0.00273608405969385,3.0983294813932,27.5,0.026,6,227
"Okareka","1","Stratified",2021-02-16,2021,2,1.7,0.004,177,8,8.29,10.65,900.05,0.7876,0.9911,69.172,80.289,71.139017,68.912306,21.4709,20.372,0.6089,12.9015671258671,765.177369428488,20.9537634355405,998.032138538558,11.6172454729067,999.568764128229,11.5124449737447,15.4961435535186,0.00273599752047596,3.91122149092688,33.5,0.064,17.5,275
