"lake","site","date","year","month","chla_ugL_INT","top_TN_ugL","top_TP_ugL","secchi_m","top_DRP_ugL","bottom_DRP_ugL","top_NH4_ugL","bottom_NH4_ugL","top_NO3_ugL","bottom_NO3_ugL","top_pH","bottom_pH","bottom_TN_ugL","bottom_TP_ugL","top_turbidity_NTU","bottom_turbidity_NTU","TN_TP","DN_DP","DN_TN","DP_TP","method","chla_ugL_8","DO_sat_1","DO_sat_8","PAR_umolm2s_1","turbidity_ntu_1","temp_C_1","temp_C_8","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","air_temp_min","rain_min","air_pressure_min","shortwave_min","longwave_min","windspeed_min","air_temp_mean","rain_mean","air_pressure_mean","shortwave_mean","longwave_mean","windspeed_mean","air_temp_max","rain_max","air_pressure_max","shortwave_max","longwave_max","windspeed_max","avg_level_m","hydroyear","hydroyear_label","monthly_avg_level_m","sum_alum","area_pct_aq_vegetation","area_pct_decid_hardwood","area_pct_exotic_forest","area_pct_forest_harvested","area_pct_gorse","area_pct_hp_exotic_grassland","area_pct_manuka","area_pct_native_forest","area_pct_native_hardwood","area_pct_settlement","area_pct_water","area_ha_aq_vegetation","area_ha_decid_hardwood","area_ha_exotic_forest","area_ha_forest_harvested","area_ha_gorse","area_ha_hp_exotic_grassland","area_ha_manuka","area_ha_native_forest","area_ha_native_hardwood","area_ha_settlement","area_ha_water"
"Rotoehu","3",2016-01-20,2016,1,20.9,411.5,32.1,1.7,0.8,19.6,12,113,88.5,4,7.4,7.7,364,42.9,4.6,1.8,12.8193146417445,125.625,0.244228432563791,0.0249221183800623,"ctd",7.106599808,108.3655701,68.18798065,280.7600098,15.36620045,22.69779968,20.90049934,1.5,92.4192039812153,22.6621803908055,997.647874114457,21.5957466904351,997.891214926663,1.5,1.5,0.00131491893910317,0.227559409379149,13.1666,0.00522678,96798.8,91.3382,303.082,0.41011693008191,18.1026161290323,8.93888110580645,97852.6516129032,260.871458064516,367.351806451613,2.25123687778683,20.5947,40.1599,98619.8,367.951,404.889,4.77028871693318,294.285239524565,2016,"2015-2016",294.234161793582,38880,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-02-16,2016,2,9.3,493,24.3,3,0,77.6,3,392,174,4,8.8,7.6,756,126.9,2.7,2.3,20.2880658436214,Inf,0.359026369168357,0,"ctd",3.112400055,88.48786163,85.87767029,259.1400146,11.32359982,22.83289909,22.07979965,8.5,89.1209380735519,22.691100880792,997.641116124744,21.56240082,997.898638534182,8.0988516627074,9,0.00405954301109258,0.131219521493157,17.1821,0.00440883,97128,95.2879,333.576,0.615642714841977,18.7576275862069,10.5342412037931,97911.3310344828,218.306651724138,374.510896551724,2.33844655319,21.8492,69.3046,98459.2,296.481,403.986,5.77100659220729,294.220310720971,2016,"2015-2016",294.320067531927,29160,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-03-15,2016,3,27.5,559,50.7,1.6,8.3,8.3,1,4,3,3,8.4,8.6,564,50.7,12,8.7,11.025641025641,0.481927710843373,0.00715563506261181,0.16370808678501,"ctd",5.025599957,92.07608795,91.49069977,785.0499878,17.11219978,21.10969925,20.94910049,0,42.3574364621218,20.9971273509334,998.022752827089,NA,NA,NA,NA,0.00192196227985716,NA,13.4874,0.00204027,97541.4,85.0329,303.995,0.294500885166751,16.8936838709677,8.51012524,98351.7225806452,189.092351612903,352.999548387097,2.57073596747894,19.7182,68.5205,99114.2,262.38,402.453,6.94436213978649,294.352973898503,2016,"2015-2016",294.405575377831,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-04-18,2016,4,17.3,443,30.2,2.3,0,0,15,12,6,2,8.1,8.2,387,25.3,5.6,6.9,14.6688741721854,Inf,0.0474040632054176,0,"ctd",8.55340004,95.68235016,93.20688629,231.6600037,13.72879982,17.87380028,17.70739937,0,10.1359324106568,17.8114179278043,998.659495625295,NA,NA,NA,NA,0.00352322393677506,NA,12.1543,0,97593.7,81.4773,292.137,0.252074041702036,14.0868466666667,2.87828349333333,98299.6733333333,139.302716666667,335.577633333333,1.75591227076702,17.427,14.5585,99151.8,195.197,383.344,3.21409228820907,294.549560735045,2016,"2015-2016",294.524838831817,36720,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-05-17,2016,5,13,416,26.3,2,0,0,12,12,0.5,0.5,7.7,7.8,384,23.4,5.3,5.6,15.8174904942966,Inf,0.0300480769230769,0,"ctd",3.943200111,77.228302,72.75212097,574.0900269,14.55169964,16.14069939,15.95639992,0,7.8379140974242,16.0655708054501,998.961404361965,NA,NA,NA,NA,0.00117245741524223,NA,6.95943,0.00954706,95841,60.2122,272.243,0.452815833442251,12.8763174193548,3.49003047612903,97337.2,95.1450483870968,334.299903225806,2.6568694860635,16.7501,16.23,98806.2,127.441,386.564,5.39283229030803,294.439918352749,2016,"2015-2016",294.455257107598,31320,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-06-14,2016,6,13.7,397.5,22.5,2.4,0,0,12,13,16,14,7.9,7.9,343.1,18.2,3,3,17.6666666666667,Inf,0.070440251572327,0,"ctd",10.19120026,93.23883057,91.61312103,168.1900024,13.47659969,12.40159988,12.00189972,0,6.89841745150252,12.1421721927534,999.509761403586,NA,NA,NA,NA,0.00254442481313987,NA,6.0994,0.00146538,96307.5,28.2523,260.03,1.02433830309815,9.772245,9.05550296266667,98083.7566666667,80.0654833333333,317.5237,2.70362160936586,14.7774,55.3196,99623.5,117.634,383.408,5.25351820266191,294.50414576986,2016,"2015-2016",294.546943958603,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-07-19,2016,7,9.5,309,16.5,2.8,0,0,3,4,16,17,7.9,7.9,359,18.5,3.6,3.8,18.7272727272727,Inf,0.0614886731391586,0,"ctd",12.82600021,60.29965973,60.65719986,121.1299973,12.02029991,9.604100227,9.514200211,0,3.04353377845547,9.553172005392,999.76602111953,NA,NA,NA,NA,0.00692344896274216,NA,4.47185,1.38778e-14,96252.5,38.4949,240.279,0.87486091560316,8.1538164516129,6.82302332258065,97438.6258064516,94.6758322580645,297.896129032258,3.51493102162277,13.1187,25.4226,98630.9,116.144,352.931,5.77351375251675,294.773055498221,2017,"2016-2017",294.783768872377,37800,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-08-16,2016,8,2.6,290,13.6,2.6,0,0,4,10,1,2,7.7,7.8,270,11.6,4.4,2.9,21.3235294117647,Inf,0.0172413793103448,0,NA,11.06725025,70.07074356,74.458681105,623.51501065,11.779850005,11.2820000635,10.4847502705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07703,0.00119941,96022,54.8945,237.233,0.481361662885704,8.09153870967742,4.05582964741935,97724.3322580645,125.881951612903,302.381258064516,2.32823324631665,12.4504,21.9216,98924.2,176.807,370.723,5.56895293088387,294.804111024822,2017,"2016-2017",294.810537115498,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-09-19,2016,9,5.8,700,16.5,3,0,0,20,33,384,17,7.5,7.8,280,10.7,4.6,2.2,42.4242424242424,Inf,0.577142857142857,0,"ctd",9.30850029,79.84182739,88.26016235,1125.900024,11.5394001,12.9598999,11.45530033,1.5,38.5522232354459,12.9226936362297,999.415595973834,12.0715720187598,999.517900993449,1.5,1.5,0.00148789797214511,0.074016114461026,6.03686,0.0015571,96687.1,63.9026,270.345,1.14579116069422,10.487984,9.31845443333333,97694.83,126.108546666667,332.1936,2.87553224141987,12.707,30.0054,98664.7,208.692,364.326,5.08834327007485,294.772960020686,2017,"2016-2017",294.776387664789,36720,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-10-18,2016,10,6.6,260,9.7,2.7,0,0,4,3,3,4,7.7,8.1,250,8.7,2.4,2.7,26.8041237113402,Inf,0.0269230769230769,0,"ctd",13.21679974,87.2975769,88.47248077,1239.5,11.74870014,15.66989994,14.74009991,5.02349658868048,46.1660258989293,15.5281248552247,999.04735911955,14.8298068521032,999.154014424059,5.02349658868048,5.02349658868048,0.00446876722855229,0.0329187377298105,8.86243,0.00151406,95929,119.16,280.643,0.840521669213828,12.1339541935484,4.56139068774194,97391.4516129032,228.490967741935,325.403258064516,2.96101777018642,15.2892,9.53709,98237.3,312.579,368.113,4.59929465535749,294.847546742446,2017,"2016-2017",294.843608521951,31320,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-11-15,2016,11,6.1,320,14.6,2.5,0,0,5,8,4,3,7.6,7.8,320,21.4,3.5,3.3,21.9178082191781,Inf,0.028125,0,"ctd",10.70339966,94.30184937,95.19284058,126.5500031,11.71660042,17.50860023,17.51140022,0,0.154392171817188,17.5087081013805,998.714292267012,NA,NA,NA,NA,0.00378108995306767,NA,10.7937,0.00197159,95811.1,121.744,289.867,1.27797516789686,13.8759066666667,7.911114474,97093.9366666667,269.7266,329.7601,3.63753649568519,16.8107,39.3746,98359.4,368.013,380.125,5.58110971361431,294.828180422636,2017,"2016-2017",294.799214581955,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2016-12-12,2016,12,10.9,380,23.4,2.5,0,0,15,14,2,2,7.8,8,440,33.1,4.2,4.1,16.2393162393162,Inf,0.0447368421052632,0,"ctd",9.616000175,79.65943909,87.55194855,1184.5,12.80360031,19.51709938,19.30610085,0,26.2275998985175,19.4598181250966,998.343524330414,NA,NA,NA,NA,0.00456388038595683,NA,13.0078,0.00927117,96654.1,136.641,295.529,0.480970249377235,15.5944612903226,3.1263954183871,97620.0774193548,293.845032258065,336.549258064516,2.70589128952246,17.6345,11.4462,98421.6,385.664,381.355,5.1026278424063,294.727097095967,2017,"2016-2017",294.691255303464,29160,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-01-17,2017,1,14.6,530,33.1,1.2,0,0,4,3,1,1,8.6,8.5,480,32.1,12,10,16.012084592145,Inf,0.00943396226415094,0,"ctd",7.510499954,98.47812653,96.04930115,783.7999878,19.10460091,20.95809937,20.76140022,0,36.2827661122473,20.884926682047,998.046997771017,NA,NA,NA,NA,0.00397910548125251,NA,14.3368,1.38778e-14,96145.2,156.972,292.415,0.751852454039355,17.1159,2.95175624935484,97371.2935483871,311.785225806452,338.351774193548,3.28690820191136,19.7775,28.2587,98297.3,385.1,396.436,5.82395933876603,294.516741273142,2017,"2016-2017",294.541202948122,38880,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-02-14,2017,2,26.3,680,30.2,1.4,0,3.6,1,213,36,3,7.8,7.6,520,26.3,7.9,2.4,22.5165562913907,Inf,0.0544117647058824,0,"ctd",3.705199957,96.33586121,49.19472122,284.769989,15.20489979,20.75530052,19.73460007,7.48590399676258,89.9291496324018,20.7834855503996,998.068805825264,19.613845790039,998.312505791674,7.0471739945085,7.91209830684612,0.00188383386651449,0.537714469079719,14.6736,0.00364205,96410.5,121.937,308.31,0.253790685257064,18.511275,6.55741526892857,97935.3785714286,236.117,364.562428571429,2.0495813098554,22.1373,56.7067,99323.1,349.079,398.819,4.40573747798255,294.379612792947,2017,"2016-2017",294.476237109626,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-03-14,2017,3,44.2,820,63.4,1.8,4.6,9.3,97,167,4,5,8,8,540,38,15,5.2,12.9337539432177,21.9565217391304,0.123170731707317,0.0725552050473186,"ctd",3.586100101,92.5241394,84.58405304,330.6900024,20.47929955,20.09939957,19.75200081,0,23.8183073563704,19.9904900479854,998.235597388968,NA,NA,NA,NA,0.00408423145915598,NA,13.1648,0.00161209,96706.6,84.1794,304.919,0.577819869758734,16.8054967741935,15.5355182029032,97906.6903225806,184.588148387097,356.102161290323,2.54201862986363,18.742,73.5098,98964.9,280.31,397.736,4.81439347567271,294.7414998663,2017,"2016-2017",294.667143600453,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-04-18,2017,4,9.2,430,21.4,2.6,0,0,130,135,30,33,7.7,7.8,410,19.4,3.4,3,20.0934579439252,Inf,0.372093023255814,0,"ctd",5.52699995,74.82298279,81.03388977,725.9799805,12.49629974,18.15119934,17.63979912,0,26.6879041140634,17.8756198981199,998.647743501469,NA,NA,NA,NA,0.00190036520097726,NA,11.6492,0.00523799,96360.8,52.2125,294.495,0.20384587777262,14.3692766666667,17.4624683583333,97902.8,134.495583333333,342.196066666667,2.10358178243436,19.0625,94.221,99037.2,194.957,395.289,4.1384829429756,295.094359219324,2017,"2016-2017",295.014621289242,37800,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-05-16,2017,5,7.3,500,23.4,3,0.8,0.8,93,99,85,98,7.1,6.2,500,20.4,2.8,2.5,21.3675213675214,222.5,0.356,0.0341880341880342,NA,3.731766631,80.4814478566667,83.8736063633333,510.530654926667,8.50649982433333,15.4286327356667,14.974499386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.60693,6.93889e-15,96766.5,37.8025,252.873,0.60563800578646,10.4337390322581,8.23548740419355,98115.3322580645,101.621225806452,318.830483870968,2.44426622324093,15.4288,48.6997,98963.1,157.991,384.853,5.48561121413503,295.064100581989,2017,"2016-2017",295.060982860395,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-06-20,2017,6,9,490,22.4,3.3,0,0,29,22,134,131,7.4,7.6,440,15.5,1.4,1.8,21.875,Inf,0.33265306122449,0,NA,1.936533312,86.1399129233333,86.7133229566667,295.081329353333,4.51669990866667,12.7060661313333,12.309199652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17103,0,95922.1,19.2432,263.39,0.570832388959316,8.85974166666667,7.582538488,97960.9966666667,84.6796833333333,306.841633333333,2.38282514628263,12.9212,52.2134,99167.7,110.259,376.83,5.78400721427489,295.064456457316,2017,"2016-2017",295.08339346573,37800,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-07-18,2017,7,9.7,420,21.4,3.9,0,0,17,20,138.5,129,7.55,7.8,380,16.5,1.5,1.3,19.6261682242991,Inf,0.370238095238095,0,"ctd",0.141299993,91.79837799,89.55303955,79.63200378,0.526899993,9.983499527,9.643899918,0,9.70220848836615,9.75128151278144,999.749543663113,NA,NA,NA,NA,0.00111069635517521,NA,3.66452,0.00180849,95165.7,40.6547,241.44,0.225391891689209,7.5902064516129,7.66185441580645,97274.7419354839,84.8868322580645,304.528709677419,2.39007780797722,11.6128,50.0119,98947.4,137.763,360.989,5.37653494371607,295.174788162361,2018,"2017-2018",295.20919757511,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-08-15,2017,8,18.9,380,18.5,2.2,0,0,5,4,97,97,7.7,7.8,370,17.5,2,2.2,20.5405405405405,Inf,0.268421052631579,0,"ctd",9.211799622,84.9672699,96.18296814,235.9299927,11.06499958,10.82349968,10.74650002,0,2.48346441424978,10.7853512771901,999.655010948731,NA,NA,NA,NA,0.00322200902033053,NA,5.78914,0.00130945,95090.7,45.4197,258.344,0.345805818095937,9.34357096774194,6.82240499193548,97669.7870967742,115.651051612903,318.776451612903,2.11677739861076,12.0908,22.8813,99220.6,168.476,361.388,6.1854777624772,295.299808975144,2018,"2017-2018",295.292633231379,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-09-19,2017,9,17,380,20.4,3.2,0,0,5,5,67,72,7.8,7.9,350,18.5,3.6,2.8,18.6274509803922,Inf,0.189473684210526,0,"ctd",6.302000046,91.17501068,96.30262756,720.7999878,11.73270035,12.83279991,12.51420021,0,14.2289087911161,12.6570764109016,999.448497042206,NA,NA,NA,NA,0.00184903380158705,NA,6.19672,0.33739,95560,80.2178,272.591,0.379453466185249,10.0241966666667,8.24563993333333,97019.9333333333,153.922726666667,317.8035,2.94031044143717,13.9942,48.7789,97934.2,227.273,359.417,5.15612249995091,295.399010281019,2018,"2017-2018",295.406576856698,37800,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-10-17,2017,10,16.7,400,25.3,2.6,1.8,0.8,5,6,3,6,7.7,7.9,430,25.3,3.9,5.1,15.8102766798419,4.44444444444444,0.02,0.0711462450592885,"ctd",5.492499828,85.60433197,87.85433197,1079.599976,12.67249966,14.69680023,14.57339954,0,10.0486265492094,14.6296551920488,999.183524097665,NA,NA,NA,NA,0.00347457049630408,NA,9.19268,0.00129983,95926.6,74.6971,280.372,0.722868269925441,11.9555341935484,8.07468514290323,97811.835483871,204.40264516129,326.46335483871,3.09353957787671,13.836,47.315,99104.5,286.78,366.468,4.93498091916271,295.45985233726,2018,"2017-2018",295.440939061568,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-11-13,2017,11,13.4,450,31.2,2.3,3.6,2.7,73,70,4,6,7.6,7.6,420,32.1,4.3,4.1,14.4230769230769,21.3888888888889,0.171111111111111,0.115384615384615,"ctd",5.27339983,75.1599884,76.21125031,686.4899902,12.27260017,16.02949905,15.75469971,0,13.0095152600681,15.8682983916422,998.993342311291,NA,NA,NA,NA,0.00116404784216465,NA,10.6927,0.00148073,96937.6,121.374,282.156,0.727629389841621,13.8031333333333,4.29733426766667,98203.79,248.020366666667,340.9779,2.34615058787531,16.7934,16.2688,99003.3,329.057,384.191,5.6083856730792,295.441697800576,2018,"2017-2018",295.420712798919,28560,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2017-12-12,2017,12,5.8,360,30.2,2.7,2.7,80.4,78,430,7,13,7.6,7.2,680,110.3,2.4,1.1,11.9205298013245,31.4814814814815,0.236111111111111,0.0894039735099338,"ctd",2.998100042,79.87811279,47.48268127,994.9699707,11.86979961,23.55699921,16.75569916,5.16497720929924,397.451919723455,23.4599145797318,997.458426203725,16.5516050504588,998.880812655216,3.33977670236984,7.45017348815517,0.00376678203827435,0.428491159875578,13.1512,0.0277201,96753.6,167.243,312.937,0.527608058704565,17.3114419354839,2.57592238387097,97720.1451612903,294.191129032258,349.994064516129,2.16652152574194,19.4153,8.07927,99067.7,385.785,383.824,4.31023728786479,295.29633842351,2018,"2017-2018",295.264769024169,13920,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2018-01-16,2018,1,8.2,350,41.9,2.6,35.5,59.8,18,357,207,3,8.2,7.4,550,81,6,2.2,8.35322195704057,6.33802816901408,0.642857142857143,0.847255369928401,"ctd",5.417099953,96.13200378,35.02899933,918.8699951,11.7553997,22.1760006,19.20479965,5.53233005540394,217.6214590024,22.152956648327,997.765497801533,19.0499836233068,998.424825657513,4.60348326204298,6.64121951027818,0.0053835995375309,0.119751596706217,15.7378,0.404082,95812.8,129.789,343.003,0.193543845295814,19.0225516129032,14.6148698709677,97829.5032258064,243.743419354839,376.161419354839,2.3742297547992,21.6633,94.1322,98367,329.306,401.788,6.92397037308797,295.359821075617,2018,"2017-2018",295.34047181131,16800,1.28725611262549,0.039910384120053,22.0052829929219,4.07348735303347,0.324127232135389,28.0430938445316,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1003.66307677121,185.792150514458,14.7834742763808,1279.0482112518,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2018-02-21,2018,2,21,470,66.3,1.6,25.2,62.6,-1,321,1,5,8.2,7.6,490,77.1,8.5,2.4,7.08898944193062,0,0,0.380090497737557,"ctd",2.564100027,74.56600189,36.7820015,222.2799988,15.7524004,22.75909996,21.1012001,5.56347691139441,124.562163476622,22.675365473602,997.644794125776,21.0524099536311,998.010759333769,4.97459221495004,6.24310539312753,0.00393578468843216,0.127992483106951,15.3563,0.305348,96252.5,85.032,339.013,0.947231093349453,18.2514392857143,12.2895906428571,97562.0464285714,207.268842857143,372.24725,2.38005035712766,20.9473,61.3098,98374.3,325.891,420.506,4.10842188798814,295.536807140795,2018,"2017-2018",295.458143660281,17280,1.28725611262549,0.039910384120053,22.0052829929219,4.07348735303347,0.324127232135389,28.0430938445316,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1003.66307677121,185.792150514458,14.7834742763808,1279.0482112518,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
